File,aid,Date,(0) Water Bodies,(1) Evergreen Needleleaf Forests,(5) Mixed Forests,(7) Open Shrublands,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(14) Cropland/Natural Vegetation Mosaic,(15) Permanent Snow and Ice
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018069_aid0001,aid0001,3/10/18,749,917,252,1488,521,43,621,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018070_aid0001,aid0001,3/11/18,710,549,65,1546,506,13,762,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018071_aid0001,aid0001,3/12/18,817,763,223,1753,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018072_aid0001,aid0001,3/13/18,654,607,175,1088,483,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018073_aid0001,aid0001,3/14/18,830,935,114,1749,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018074_aid0001,aid0001,3/15/18,802,797,251,1728,543,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018075_aid0001,aid0001,3/16/18,636,575,145,1183,493,7,676,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018076_aid0001,aid0001,3/17/18,830,820,167,1747,588,43,760,22,69,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018077_aid0001,aid0001,3/18/18,746,918,252,1490,521,43,619,10,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018078_aid0001,aid0001,3/19/18,709,549,65,1544,508,13,762,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018079_aid0001,aid0001,3/20/18,817,763,223,1754,567,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018080_aid0001,aid0001,3/21/18,653,607,175,1090,483,14,641,,43,12,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018081_aid0001,aid0001,3/22/18,830,935,114,1748,577,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018082_aid0001,aid0001,3/23/18,802,799,250,1728,544,43,730,22,93,27,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018083_aid0001,aid0001,3/24/18,636,575,146,1182,492,7,677,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018084_aid0001,aid0001,3/25/18,830,820,167,1748,589,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018085_aid0001,aid0001,3/26/18,747,918,252,1494,519,43,619,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018086_aid0001,aid0001,3/27/18,709,548,65,1539,507,12,762,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018087_aid0001,aid0001,3/28/18,817,764,223,1752,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018088_aid0001,aid0001,3/29/18,655,609,175,1089,485,14,641,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018089_aid0001,aid0001,3/30/18,830,935,114,1748,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018090_aid0001,aid0001,3/31/18,802,798,251,1729,545,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018091_aid0001,aid0001,4/1/18,634,575,145,1181,493,7,676,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018092_aid0001,aid0001,4/2/18,830,821,167,1748,590,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018093_aid0001,aid0001,4/3/18,746,918,252,1501,521,43,616,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018094_aid0001,aid0001,4/4/18,708,550,65,1537,507,12,762,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018095_aid0001,aid0001,4/5/18,817,762,223,1755,567,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018096_aid0001,aid0001,4/6/18,656,610,175,1089,484,14,639,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018097_aid0001,aid0001,4/7/18,830,935,114,1749,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018098_aid0001,aid0001,4/8/18,802,797,251,1730,544,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018099_aid0001,aid0001,4/9/18,638,575,146,1185,494,7,678,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018100_aid0001,aid0001,4/10/18,830,821,167,1749,588,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018101_aid0001,aid0001,4/11/18,708,896,250,1128,171,43,567,10,93,29,51
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018102_aid0001,aid0001,4/12/18,707,549,65,1527,507,12,761,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018103_aid0001,aid0001,4/13/18,817,763,222,1754,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018104_aid0001,aid0001,4/14/18,657,611,175,1091,485,14,639,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018105_aid0001,aid0001,4/15/18,830,935,115,1749,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018106_aid0001,aid0001,4/16/18,802,795,251,1730,545,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018107_aid0001,aid0001,4/17/18,637,575,146,1179,494,7,677,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018108_aid0001,aid0001,4/18/18,830,822,166,1750,590,43,760,22,68,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018109_aid0001,aid0001,4/19/18,749,916,251,1524,523,43,621,10,93,27,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018110_aid0001,aid0001,4/20/18,706,549,66,1519,508,12,762,21,15,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018111_aid0001,aid0001,4/21/18,817,760,222,1755,567,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018112_aid0001,aid0001,4/22/18,656,610,175,1088,486,14,639,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018113_aid0001,aid0001,4/23/18,830,935,115,1749,577,43,764,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018114_aid0001,aid0001,4/24/18,802,797,251,1729,545,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018115_aid0001,aid0001,4/25/18,636,575,146,1179,494,7,679,3,33,10,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018116_aid0001,aid0001,4/26/18,830,825,166,1750,590,43,760,22,69,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018117_aid0001,aid0001,4/27/18,750,918,252,1536,523,43,620,10,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018118_aid0001,aid0001,4/28/18,707,547,66,1508,508,10,762,21,15,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018119_aid0001,aid0001,4/29/18,699,763,223,1470,486,43,683,22,88,29,125
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018120_aid0001,aid0001,4/30/18,652,611,175,1089,486,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018121_aid0001,aid0001,5/1/18,830,934,115,1749,578,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018122_aid0001,aid0001,5/2/18,803,794,251,1730,545,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018123_aid0001,aid0001,5/3/18,633,576,147,1178,494,7,679,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018124_aid0001,aid0001,5/4/18,830,824,167,1750,589,43,760,22,68,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018125_aid0001,aid0001,5/5/18,751,916,252,1549,524,43,628,11,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018126_aid0001,aid0001,5/6/18,707,548,66,1495,505,9,761,21,15,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018127_aid0001,aid0001,5/7/18,699,764,223,1469,484,43,683,22,88,29,125
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018128_aid0001,aid0001,5/8/18,656,611,176,1089,485,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018129_aid0001,aid0001,5/9/18,830,939,115,1749,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018130_aid0001,aid0001,5/10/18,803,794,251,1729,547,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018131_aid0001,aid0001,5/11/18,634,576,147,1174,495,7,677,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018132_aid0001,aid0001,5/12/18,830,824,167,1750,588,43,760,22,68,18,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018133_aid0001,aid0001,5/13/18,748,917,251,1564,523,43,626,11,93,27,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018134_aid0001,aid0001,5/14/18,707,548,66,1479,504,9,761,21,16,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018135_aid0001,aid0001,5/15/18,717,484,134,1447,483,27,728,22,87,28,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018136_aid0001,aid0001,5/16/18,654,609,175,1090,484,14,641,,43,12,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018137_aid0001,aid0001,5/17/18,830,938,114,1749,578,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018138_aid0001,aid0001,5/18/18,802,792,250,1730,547,43,730,22,93,27,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018139_aid0001,aid0001,5/19/18,636,577,148,1172,494,7,676,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018140_aid0001,aid0001,5/20/18,830,824,166,1749,588,43,760,22,69,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018141_aid0001,aid0001,5/21/18,749,915,252,1577,525,43,640,11,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018142_aid0001,aid0001,5/22/18,706,548,66,1463,503,8,761,21,16,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018143_aid0001,aid0001,5/23/18,818,764,222,1752,567,43,741,22,88,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018144_aid0001,aid0001,5/24/18,659,609,175,1088,484,14,642,,43,13,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018145_aid0001,aid0001,5/25/18,829,940,113,1749,578,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018146_aid0001,aid0001,5/26/18,804,792,250,1731,547,43,731,22,93,27,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018147_aid0001,aid0001,5/27/18,633,577,148,1170,495,7,676,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018148_aid0001,aid0001,5/28/18,830,824,166,1749,588,43,760,22,69,18,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018149_aid0001,aid0001,5/29/18,751,913,251,1593,523,43,644,12,93,27,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018150_aid0001,aid0001,5/30/18,705,549,66,1439,500,8,761,21,16,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018151_aid0001,aid0001,5/31/18,680,588,197,1333,550,27,559,,79,21,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018152_aid0001,aid0001,6/1/18,652,609,175,1091,485,14,642,,43,12,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018153_aid0001,aid0001,6/2/18,829,941,112,1750,579,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018154_aid0001,aid0001,6/3/18,804,790,250,1732,546,43,731,22,93,27,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018155_aid0001,aid0001,6/4/18,638,577,148,1169,494,7,676,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018156_aid0001,aid0001,6/5/18,830,824,166,1750,588,43,760,22,68,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018157_aid0001,aid0001,6/6/18,749,911,251,1614,522,43,646,12,92,27,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018158_aid0001,aid0001,6/7/18,705,550,66,1419,497,7,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018159_aid0001,aid0001,6/8/18,818,765,223,1750,565,43,743,22,87,28,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018160_aid0001,aid0001,6/9/18,658,609,176,1093,484,14,641,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018161_aid0001,aid0001,6/10/18,829,941,112,1749,579,43,766,22,55,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018162_aid0001,aid0001,6/11/18,804,787,251,1733,545,43,730,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018163_aid0001,aid0001,6/12/18,632,577,149,1167,496,7,675,3,33,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018164_aid0001,aid0001,6/13/18,830,826,166,1750,589,43,760,22,68,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018165_aid0001,aid0001,6/14/18,754,909,252,1633,523,43,649,12,93,29,120
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018166_aid0001,aid0001,6/15/18,703,552,68,1394,493,7,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018167_aid0001,aid0001,6/16/18,818,762,223,1750,565,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018168_aid0001,aid0001,6/17/18,655,608,176,1094,485,14,639,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018169_aid0001,aid0001,6/18/18,828,939,111,1749,579,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018170_aid0001,aid0001,6/19/18,804,785,251,1732,545,43,732,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018171_aid0001,aid0001,6/20/18,629,577,149,1166,496,7,675,3,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018172_aid0001,aid0001,6/21/18,830,827,164,1750,588,43,760,22,69,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018173_aid0001,aid0001,6/22/18,759,908,252,1653,521,43,647,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018174_aid0001,aid0001,6/23/18,701,552,69,1370,492,5,761,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018175_aid0001,aid0001,6/24/18,819,762,222,1750,566,43,743,22,87,28,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018176_aid0001,aid0001,6/25/18,654,606,175,1095,485,14,640,,43,12,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018177_aid0001,aid0001,6/26/18,734,902,111,1579,579,43,552,1,54,16,135
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018178_aid0001,aid0001,6/27/18,352,495,197,835,147,17,235,,66,20,9
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018179_aid0001,aid0001,6/28/18,244,,,18,1,,145,2,,,41
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018180_aid0001,aid0001,6/29/18,830,828,162,1751,587,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018181_aid0001,aid0001,6/30/18,772,905,251,1660,521,43,649,12,93,28,123
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018182_aid0001,aid0001,7/1/18,695,554,69,1352,493,3,756,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018183_aid0001,aid0001,7/2/18,819,765,222,1751,566,43,741,22,87,28,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018184_aid0001,aid0001,7/3/18,655,606,176,1095,484,14,639,,43,13,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018185_aid0001,aid0001,7/4/18,829,941,113,1747,580,43,766,22,54,16,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018186_aid0001,aid0001,7/5/18,804,786,250,1731,547,43,730,22,93,27,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018187_aid0001,aid0001,7/6/18,635,578,150,1160,498,7,676,2,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018188_aid0001,aid0001,7/7/18,829,828,160,1752,591,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018189_aid0001,aid0001,7/8/18,783,904,251,1661,519,43,655,13,93,27,123
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018190_aid0001,aid0001,7/9/18,680,554,71,1342,493,3,756,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018191_aid0001,aid0001,7/10/18,819,765,222,1752,567,43,743,22,86,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018192_aid0001,aid0001,7/11/18,652,604,176,1094,485,14,637,,43,13,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018193_aid0001,aid0001,7/12/18,829,942,112,1746,578,43,766,22,54,16,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018194_aid0001,aid0001,7/13/18,803,784,250,1731,546,43,731,22,93,27,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018195_aid0001,aid0001,7/14/18,632,578,151,1161,498,8,676,2,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018196_aid0001,aid0001,7/15/18,829,830,161,1753,590,43,760,22,68,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018197_aid0001,aid0001,7/16/18,784,904,252,1662,521,43,657,13,93,29,123
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018198_aid0001,aid0001,7/17/18,679,553,71,1340,493,3,756,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018199_aid0001,aid0001,7/18/18,819,751,188,1750,566,43,743,22,42,19,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018200_aid0001,aid0001,7/19/18,659,606,177,1096,487,14,639,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018201_aid0001,aid0001,7/20/18,829,941,113,1748,579,43,766,22,54,17,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018202_aid0001,aid0001,7/21/18,804,786,251,1731,546,43,730,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018203_aid0001,aid0001,7/22/18,637,578,150,1162,497,8,679,2,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018204_aid0001,aid0001,7/23/18,830,828,161,1751,589,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018205_aid0001,aid0001,7/24/18,775,906,252,1661,522,43,650,12,93,29,123
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018206_aid0001,aid0001,7/25/18,634,28,2,865,215,,703,21,,,70
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018207_aid0001,aid0001,7/26/18,819,761,223,1751,565,43,742,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018208_aid0001,aid0001,7/27/18,658,606,177,1097,484,14,641,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018209_aid0001,aid0001,7/28/18,829,941,112,1749,580,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018210_aid0001,aid0001,7/29/18,804,785,251,1731,545,43,731,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018211_aid0001,aid0001,7/30/18,632,577,150,1165,497,7,678,3,34,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018212_aid0001,aid0001,7/31/18,830,828,164,1750,590,43,760,22,69,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018213_aid0001,aid0001,8/1/18,759,907,252,1657,520,43,651,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018214_aid0001,aid0001,8/2/18,700,551,69,1365,493,3,758,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018215_aid0001,aid0001,8/3/18,818,763,223,1750,566,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018216_aid0001,aid0001,8/4/18,656,608,176,1095,485,14,641,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018217_aid0001,aid0001,8/5/18,829,940,111,1750,581,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018218_aid0001,aid0001,8/6/18,804,784,251,1734,546,43,731,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018219_aid0001,aid0001,8/7/18,633,576,150,1165,496,7,675,3,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018220_aid0001,aid0001,8/8/18,830,828,166,1751,589,43,760,22,68,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018221_aid0001,aid0001,8/9/18,760,908,252,1649,523,43,645,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018222_aid0001,aid0001,8/10/18,702,552,69,1376,492,6,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018223_aid0001,aid0001,8/11/18,818,762,223,1751,563,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018224_aid0001,aid0001,8/12/18,652,610,176,1095,484,14,641,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018225_aid0001,aid0001,8/13/18,828,940,110,1749,580,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018226_aid0001,aid0001,8/14/18,803,786,250,1732,546,43,731,22,93,27,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018227_aid0001,aid0001,8/15/18,633,576,149,1166,495,7,677,3,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018228_aid0001,aid0001,8/16/18,827,785,159,1750,588,43,760,22,64,17,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018229_aid0001,aid0001,8/17/18,756,909,251,1633,522,43,650,12,93,27,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018230_aid0001,aid0001,8/18/18,704,550,68,1393,494,7,761,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018231_aid0001,aid0001,8/19/18,818,764,222,1750,564,43,743,22,87,28,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018232_aid0001,aid0001,8/20/18,656,608,175,1092,484,14,642,,43,13,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018233_aid0001,aid0001,8/21/18,804,891,97,1712,570,37,766,22,43,15,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018234_aid0001,aid0001,8/22/18,804,788,250,1731,547,43,731,22,93,27,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018235_aid0001,aid0001,8/23/18,632,576,149,1168,495,7,676,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018236_aid0001,aid0001,8/24/18,830,822,166,1750,588,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018237_aid0001,aid0001,8/25/18,750,909,251,1622,522,43,647,12,93,27,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018238_aid0001,aid0001,8/26/18,704,550,66,1411,497,7,761,21,16,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018239_aid0001,aid0001,8/27/18,818,764,222,1751,563,43,742,22,88,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018240_aid0001,aid0001,8/28/18,658,609,175,1091,482,14,642,,43,12,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018241_aid0001,aid0001,8/29/18,830,941,111,1749,578,43,766,22,54,16,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2018242_aid0001,aid0001,8/30/18,802,789,250,1733,544,43,731,22,93,27,127
