File,aid,Date,(0) Water Bodies,(1) Evergreen Needleleaf Forests,(3) Deciduous Needleleaf Forests,(5) Mixed Forests,(6) Closed Shrublands,(7) Open Shrublands,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(13) Urban and Built-up Lands,(14) Cropland/Natural Vegetation Mosaic,(15) Permanent Snow and Ice,(16) Barren,(99) NA
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019047_aid0001,aid0001,2/16/19,990,223,46,267,3,483,572,571,836,238,36,6,84,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019048_aid0001,aid0001,2/17/19,997,224,46,267,2,438,556,562,746,257,46,8,140,403,331,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019049_aid0001,aid0001,2/18/19,656,165,31,165,3,430,390,378,761,136,16,1,58,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019050_aid0001,aid0001,2/19/19,978,224,46,270,3,460,552,584,805,254,40,7,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019051_aid0001,aid0001,2/20/19,582,170,43,179,2,366,384,369,689,140,31,6,99,410,322,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019052_aid0001,aid0001,2/21/19,1008,224,43,277,3,490,581,561,847,235,31,2,84,435,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019053_aid0001,aid0001,2/22/19,988,220,46,264,2,454,541,578,766,264,45,8,133,431,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019054_aid0001,aid0001,2/23/19,603,171,34,179,1,377,382,358,730,106,23,6,92,421,325,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019055_aid0001,aid0001,2/24/19,993,223,46,267,3,485,574,570,835,238,36,6,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019056_aid0001,aid0001,2/25/19,883,224,46,267,2,403,557,563,699,257,46,8,140,233,162,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019057_aid0001,aid0001,2/26/19,650,165,31,165,3,431,390,373,752,137,16,1,58,444,371,43
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019058_aid0001,aid0001,2/27/19,917,209,30,259,3,428,486,512,783,232,39,7,109,416,362,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019059_aid0001,aid0001,2/28/19,581,170,43,178,2,365,385,369,691,141,32,6,100,413,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019060_aid0001,aid0001,3/1/19,1008,224,43,278,3,491,581,561,848,235,31,2,84,434,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019061_aid0001,aid0001,3/2/19,988,221,46,266,2,453,540,579,766,264,45,8,133,431,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019062_aid0001,aid0001,3/3/19,367,171,34,180,1,307,376,344,657,90,23,6,92,208,97,43
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019063_aid0001,aid0001,3/4/19,992,223,46,267,3,487,574,571,836,238,36,6,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019064_aid0001,aid0001,3/5/19,817,182,44,167,2,413,406,468,726,179,34,6,101,402,338,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019065_aid0001,aid0001,3/6/19,652,165,31,165,3,430,390,375,754,137,16,1,58,444,372,43
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019066_aid0001,aid0001,3/7/19,438,181,24,204,3,282,320,270,666,135,38,6,105,292,146,48
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019067_aid0001,aid0001,3/8/19,579,170,43,180,2,365,384,368,692,140,32,6,100,409,321,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019068_aid0001,aid0001,3/9/19,847,129,26,207,3,333,362,367,523,214,22,2,55,370,356,47
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019069_aid0001,aid0001,3/10/19,987,220,46,265,2,455,540,578,767,264,45,8,133,432,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019070_aid0001,aid0001,3/11/19,602,173,34,182,1,379,382,359,731,106,23,6,92,423,325,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019071_aid0001,aid0001,3/12/19,990,223,46,267,3,486,573,571,836,238,36,6,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019072_aid0001,aid0001,3/13/19,996,224,46,267,2,437,556,562,744,257,47,8,141,403,331,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019073_aid0001,aid0001,3/14/19,657,165,31,165,3,430,390,379,765,138,16,1,57,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019074_aid0001,aid0001,3/15/19,978,226,46,271,3,460,552,584,805,255,40,7,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019075_aid0001,aid0001,3/16/19,580,171,43,179,2,366,384,368,691,139,32,6,99,410,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019076_aid0001,aid0001,3/17/19,1008,224,43,277,3,490,580,561,847,237,31,2,85,434,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019077_aid0001,aid0001,3/18/19,988,220,46,265,2,455,541,578,766,264,45,8,133,433,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019078_aid0001,aid0001,3/19/19,602,173,34,181,1,379,382,359,733,106,23,6,92,427,327,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019079_aid0001,aid0001,3/20/19,990,223,46,268,3,486,571,571,836,238,36,6,84,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019080_aid0001,aid0001,3/21/19,993,224,46,268,2,429,557,562,739,257,47,8,140,401,333,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019081_aid0001,aid0001,3/22/19,583,92,29,87,,325,272,306,554,106,16,1,56,391,370,18
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019082_aid0001,aid0001,3/23/19,977,224,46,271,3,460,552,584,804,255,40,7,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019083_aid0001,aid0001,3/24/19,577,171,43,179,2,368,384,368,691,140,32,6,99,410,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019084_aid0001,aid0001,3/25/19,1009,224,43,276,3,490,580,562,847,237,32,2,85,434,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019085_aid0001,aid0001,3/26/19,988,220,46,267,2,454,541,578,768,264,45,8,133,433,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019086_aid0001,aid0001,3/27/19,601,173,34,181,1,380,382,359,733,106,23,6,92,428,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019087_aid0001,aid0001,3/28/19,990,223,46,268,3,487,571,571,836,238,36,6,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019088_aid0001,aid0001,3/29/19,991,224,46,268,2,424,559,561,738,257,47,8,141,398,330,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019089_aid0001,aid0001,3/30/19,672,166,32,165,3,434,397,385,775,139,16,1,56,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019090_aid0001,aid0001,3/31/19,977,226,46,271,3,461,552,584,803,256,40,7,109,417,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019091_aid0001,aid0001,4/1/19,576,170,43,179,2,368,384,368,692,139,32,6,99,410,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019092_aid0001,aid0001,4/2/19,1009,224,43,277,3,490,581,561,847,236,32,2,84,434,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019093_aid0001,aid0001,4/3/19,988,220,46,268,2,455,540,578,767,264,45,8,133,432,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019094_aid0001,aid0001,4/4/19,601,174,34,181,1,380,382,359,733,107,23,6,92,428,327,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019095_aid0001,aid0001,4/5/19,989,223,46,268,3,486,571,572,836,238,36,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019096_aid0001,aid0001,4/6/19,986,224,46,268,2,424,558,558,740,256,47,8,141,397,328,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019097_aid0001,aid0001,4/7/19,676,166,32,165,3,435,398,390,778,140,16,1,55,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019098_aid0001,aid0001,4/8/19,978,226,46,272,3,460,553,584,804,256,40,7,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019099_aid0001,aid0001,4/9/19,574,171,43,178,2,368,384,368,693,139,31,6,98,410,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019100_aid0001,aid0001,4/10/19,1004,224,43,276,3,475,581,562,847,237,32,2,84,421,353,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019101_aid0001,aid0001,4/11/19,987,220,46,269,2,455,540,578,766,264,45,8,133,432,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019102_aid0001,aid0001,4/12/19,603,175,34,181,1,381,382,360,731,108,23,6,92,425,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019103_aid0001,aid0001,4/13/19,989,224,46,268,3,486,571,572,836,239,36,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019104_aid0001,aid0001,4/14/19,977,224,46,268,2,425,557,556,731,256,48,8,141,399,327,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019105_aid0001,aid0001,4/15/19,686,167,34,165,3,435,400,393,781,140,16,1,55,443,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019106_aid0001,aid0001,4/16/19,978,226,46,271,3,459,554,584,803,256,40,7,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019107_aid0001,aid0001,4/17/19,400,171,43,178,2,316,384,366,633,134,31,6,99,198,102,48
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019108_aid0001,aid0001,4/18/19,726,126,34,101,,354,348,408,623,129,11,,37,393,370,23
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019109_aid0001,aid0001,4/19/19,990,219,46,268,2,455,541,578,767,264,45,8,133,432,370,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019110_aid0001,aid0001,4/20/19,602,175,34,180,1,372,383,360,732,106,23,6,91,426,325,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019111_aid0001,aid0001,4/21/19,989,224,46,268,3,486,569,572,837,239,36,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019112_aid0001,aid0001,4/22/19,971,224,46,268,2,423,557,553,728,256,48,8,141,395,331,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019113_aid0001,aid0001,4/23/19,691,167,36,165,3,435,402,394,780,140,16,1,55,443,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019114_aid0001,aid0001,4/24/19,978,226,46,272,3,459,554,584,802,256,40,8,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019115_aid0001,aid0001,4/25/19,575,171,43,179,2,371,384,367,692,138,31,6,99,414,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019116_aid0001,aid0001,4/26/19,1008,223,43,276,3,489,581,562,847,236,32,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019117_aid0001,aid0001,4/27/19,989,219,46,268,2,456,540,578,766,264,45,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019118_aid0001,aid0001,4/28/19,603,175,34,181,1,380,386,360,730,108,23,6,91,424,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019119_aid0001,aid0001,4/29/19,989,224,46,268,3,485,570,572,836,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019120_aid0001,aid0001,4/30/19,967,224,46,268,2,422,557,548,728,256,48,8,141,395,328,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019121_aid0001,aid0001,5/1/19,696,167,36,165,3,434,402,398,780,140,16,1,55,443,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019122_aid0001,aid0001,5/2/19,977,226,46,272,3,458,553,584,802,257,40,8,110,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019123_aid0001,aid0001,5/3/19,572,171,43,178,2,372,385,367,693,138,31,6,99,417,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019124_aid0001,aid0001,5/4/19,1008,224,43,276,3,489,581,562,846,236,32,2,84,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019125_aid0001,aid0001,5/5/19,990,219,46,268,2,456,540,578,766,264,45,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019126_aid0001,aid0001,5/6/19,604,175,34,181,1,380,387,360,733,107,23,5,91,426,327,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019127_aid0001,aid0001,5/7/19,989,224,46,268,3,486,568,573,835,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019128_aid0001,aid0001,5/8/19,868,224,46,266,2,378,557,545,716,256,48,8,141,313,190,52
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019129_aid0001,aid0001,5/9/19,700,167,37,164,3,435,405,403,779,140,16,1,55,443,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019130_aid0001,aid0001,5/10/19,977,225,46,272,3,459,553,584,803,257,40,8,110,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019131_aid0001,aid0001,5/11/19,575,170,43,178,2,371,385,367,693,138,31,6,99,413,324,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019132_aid0001,aid0001,5/12/19,1008,223,43,276,3,489,581,563,846,236,32,2,84,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019133_aid0001,aid0001,5/13/19,989,218,46,268,2,456,542,577,767,264,45,8,133,431,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019134_aid0001,aid0001,5/14/19,603,175,34,181,1,381,386,360,730,109,23,5,91,424,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019135_aid0001,aid0001,5/15/19,911,218,28,269,3,449,520,474,805,229,35,5,85,421,370,52
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019136_aid0001,aid0001,5/16/19,957,223,46,267,2,420,557,545,727,256,48,8,141,398,328,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019137_aid0001,aid0001,5/17/19,708,167,37,165,3,434,403,403,781,140,16,1,55,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019138_aid0001,aid0001,5/18/19,976,226,46,272,3,459,553,584,802,257,39,8,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019139_aid0001,aid0001,5/19/19,400,169,43,177,2,318,383,366,633,133,31,6,99,197,102,48
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019140_aid0001,aid0001,5/20/19,1008,223,43,276,3,490,580,562,846,236,32,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019141_aid0001,aid0001,5/21/19,982,218,43,267,2,455,534,565,764,258,44,8,127,429,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019142_aid0001,aid0001,5/22/19,604,175,34,181,1,381,387,358,731,109,23,5,91,426,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019143_aid0001,aid0001,5/23/19,989,224,46,269,3,485,568,573,834,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019144_aid0001,aid0001,5/24/19,956,224,46,267,2,420,557,544,727,256,48,8,142,398,326,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019145_aid0001,aid0001,5/25/19,708,167,37,164,3,436,403,404,781,139,16,1,54,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019146_aid0001,aid0001,5/26/19,976,225,46,272,3,457,553,584,803,257,39,8,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019147_aid0001,aid0001,5/27/19,574,169,43,178,2,371,383,367,691,138,31,6,99,413,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019148_aid0001,aid0001,5/28/19,1008,223,43,276,3,488,581,564,846,236,32,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019149_aid0001,aid0001,5/29/19,990,218,46,268,2,456,542,577,765,264,45,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019150_aid0001,aid0001,5/30/19,604,175,34,181,1,381,386,358,730,109,23,5,91,425,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019151_aid0001,aid0001,5/31/19,989,225,46,269,3,485,567,574,834,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019152_aid0001,aid0001,6/1/19,955,224,46,267,2,420,558,542,724,256,48,8,141,397,323,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019153_aid0001,aid0001,6/2/19,710,167,37,164,3,436,403,404,781,139,16,1,54,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019154_aid0001,aid0001,6/3/19,975,225,46,272,3,458,554,584,800,257,40,8,110,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019155_aid0001,aid0001,6/4/19,575,170,43,178,2,371,383,367,693,138,31,6,99,415,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019156_aid0001,aid0001,6/5/19,757,151,42,193,,330,443,463,613,172,32,2,83,342,250,26
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019157_aid0001,aid0001,6/6/19,606,183,44,198,2,387,400,442,687,161,41,8,118,394,300,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019158_aid0001,aid0001,6/7/19,602,175,34,181,1,379,387,357,731,109,23,5,91,425,327,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019159_aid0001,aid0001,6/8/19,725,182,23,160,3,403,395,354,764,137,7,,23,420,343,49
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019160_aid0001,aid0001,6/9/19,953,224,46,267,2,420,557,541,725,256,48,8,142,395,321,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019161_aid0001,aid0001,6/10/19,711,167,37,166,3,433,406,404,781,139,16,1,54,441,369,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019162_aid0001,aid0001,6/11/19,151,118,15,46,,163,134,154,442,26,,,2,277,136,35
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019163_aid0001,aid0001,6/12/19,379,170,43,177,2,316,384,366,545,133,31,6,99,165,83,41
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019164_aid0001,aid0001,6/13/19,1008,223,43,276,3,489,581,562,846,236,32,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019165_aid0001,aid0001,6/14/19,990,218,46,267,2,457,541,576,766,264,45,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019166_aid0001,aid0001,6/15/19,604,175,34,180,1,379,386,358,731,107,23,5,91,425,327,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019167_aid0001,aid0001,6/16/19,988,226,46,269,3,485,565,573,832,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019168_aid0001,aid0001,6/17/19,953,224,46,267,2,419,558,541,724,256,48,8,141,395,322,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019169_aid0001,aid0001,6/18/19,467,160,37,162,3,379,377,353,733,93,16,1,54,387,238,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019170_aid0001,aid0001,6/19/19,504,166,45,163,,293,357,449,467,141,32,7,92,221,151,32
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019204_aid0001,aid0001,7/23/19,412,15,,14,,128,69,105,239,58,,,1,294,305,10
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019205_aid0001,aid0001,7/24/19,991,218,46,267,2,457,541,577,766,264,44,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019206_aid0001,aid0001,7/25/19,603,175,34,181,1,381,387,358,732,109,23,5,91,426,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019207_aid0001,aid0001,7/26/19,990,226,46,268,3,484,568,574,835,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019208_aid0001,aid0001,7/27/19,830,222,45,261,2,373,553,545,674,251,42,8,131,211,146,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019209_aid0001,aid0001,7/28/19,701,167,37,166,3,436,405,400,777,139,16,1,54,444,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019210_aid0001,aid0001,7/29/19,812,192,20,230,3,374,381,370,752,167,35,7,87,413,352,49
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019211_aid0001,aid0001,7/30/19,575,171,43,176,2,371,384,367,692,138,31,6,99,417,324,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019212_aid0001,aid0001,7/31/19,1008,223,43,275,3,490,581,562,846,236,32,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019213_aid0001,aid0001,8/1/19,991,218,46,268,2,457,541,577,767,264,44,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019214_aid0001,aid0001,8/2/19,605,175,34,181,1,381,387,360,731,109,23,5,91,424,325,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019215_aid0001,aid0001,8/3/19,858,208,27,251,3,406,456,385,778,191,33,5,74,420,345,51
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019216_aid0001,aid0001,8/4/19,964,224,46,265,2,420,558,548,729,256,47,8,142,397,328,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019217_aid0001,aid0001,8/5/19,697,167,36,165,3,436,401,398,778,140,16,1,54,442,372,44
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019218_aid0001,aid0001,8/6/19,976,226,46,271,3,459,554,584,802,257,39,8,110,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019219_aid0001,aid0001,8/7/19,574,170,43,177,2,371,384,367,694,139,31,6,99,412,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019220_aid0001,aid0001,8/8/19,1007,223,43,275,3,489,581,564,846,236,31,2,85,432,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019221_aid0001,aid0001,8/9/19,982,216,46,265,2,455,534,577,762,251,40,8,124,431,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019222_aid0001,aid0001,8/10/19,604,175,34,181,1,381,386,359,732,109,23,5,91,426,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019223_aid0001,aid0001,8/11/19,878,122,31,213,3,338,391,410,510,227,31,5,73,350,357,46
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019224_aid0001,aid0001,8/12/19,944,219,46,261,2,416,542,546,714,248,45,8,139,388,321,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019225_aid0001,aid0001,8/13/19,630,167,30,165,3,404,390,372,755,140,16,1,55,434,321,43
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019226_aid0001,aid0001,8/14/19,977,225,46,272,3,459,554,584,803,257,40,8,109,417,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019227_aid0001,aid0001,8/15/19,575,170,43,177,2,371,383,367,693,138,31,6,99,412,323,50
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019228_aid0001,aid0001,8/16/19,834,214,43,264,3,438,554,529,811,202,31,2,83,383,254,52
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019229_aid0001,aid0001,8/17/19,990,218,46,266,2,456,541,578,766,264,44,8,133,432,369,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019230_aid0001,aid0001,8/18/19,605,175,34,181,1,381,386,360,732,109,23,5,91,427,326,45
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019231_aid0001,aid0001,8/19/19,989,226,46,268,3,484,568,573,835,239,35,5,85,425,373,53
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2019232_aid0001,aid0001,8/20/19,971,224,46,265,2,422,557,556,730,256,47,8,142,396,329,53
